,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
204,0.7406959533691406,0.24239139258861542,-0.14325547218322754,0.9936179518699646,0.7587529420852661,0.21879304945468903,-0.15407685935497284,0.9923271536827087,0.758511483669281,0.21291285753250122,-0.1541021168231964,0.9933876395225525,0.7583285570144653,0.20637598633766174,-0.1541326940059662,0.9931513071060181,0.7608711123466492,0.22100694477558136,-0.19478031992912292,0.9913667440414429,0.7616447806358337,0.2180403620004654,-0.19489479064941406,0.9913843274116516,0.7624434232711792,0.21537157893180847,-0.19502583146095276,0.9908818602561951,0.7540667653083801,0.16607852280139923,-0.18205729126930237,0.9921873211860657,0.7576203942298889,0.1914578080177307,-0.369008868932724,0.9916867017745972,0.7225342988967896,0.22845971584320068,-0.14205600321292877,0.9959447979927063,0.725068211555481,0.23148447275161743,-0.19642284512519836,0.9947681427001953,0.6342090368270874,0.10130937397480011,-0.11875376850366592,0.9983182549476624,0.6671711206436157,0.20775964856147766,-0.4364619255065918,0.9985089302062988,0.5624412298202515,0.24612365663051605,-0.004784323275089264,0.661525309085846,0.6370922923088074,0.4356715679168701,-0.4403420388698578,0.7581347823143005,0.6004204750061035,0.40720176696777344,0.006459543015807867,0.7163320183753967,0.650356650352478,0.616773784160614,-0.4407803416252136,0.7868283987045288,0.6113821268081665,0.4086095690727234,0.008565588854253292,0.6950573921203613,0.6787325143814087,0.6321203112602234,-0.5006281137466431,0.7675704956054688,0.6173927783966064,0.4197348654270172,-0.02470588870346546,0.69552081823349,0.6867101192474365,0.616769552230835,-0.48872262239456177,0.7713160514831543,0.6130402088165283,0.4185904562473297,-0.005000189878046513,0.6951088905334473,0.6736955046653748,0.6114434599876404,-0.4397066533565521,0.7745726108551025,0.44291239976882935,0.2933330833911896,0.07260103523731232,0.9968326687812805,0.45207276940345764,0.46480482816696167,-0.072238489985466,0.9979360103607178,0.2718448042869568,0.4352255165576935,0.37512415647506714,0.6051428914070129,0.24953500926494598,0.6104195713996887,-0.05052214860916138,0.8429746627807617,0.09717197716236115,0.632333517074585,0.7475429773330688,0.6935563683509827,0.07350991666316986,0.7373988628387451,0.09168894588947296,0.8476938009262085,0.06952600926160812,0.6316725015640259,0.7822291851043701,0.7253395318984985,0.027840059250593185,0.753972053527832,0.10661482810974121,0.8484936356544495,0.08088938146829605,0.7083407640457153,0.7510907053947449,0.7260755896568298,0.08103756606578827,0.8019511699676514,0.025205200538039207,0.8320702314376831
205,0.545388400554657,0.38625356554985046,0.3650130033493042,0.9869505167007446,0.5366261005401611,0.4231356680393219,0.3738994300365448,0.9794575572013855,0.5371086597442627,0.42484885454177856,0.37377673387527466,0.986188530921936,0.5374205112457275,0.42674940824508667,0.37353941798210144,0.9810153245925903,0.5332186818122864,0.417741060256958,0.36241528391838074,0.9820119738578796,0.5314214825630188,0.4166087806224823,0.36234793066978455,0.9858331084251404,0.5297089219093323,0.41561999917030334,0.361791729927063,0.9802917242050171,0.5315746665000916,0.43326351046562195,0.3206237554550171,0.9811490774154663,0.5203329920768738,0.4180620014667511,0.2699035108089447,0.9841050505638123,0.5413998961448669,0.4214848279953003,0.3343800902366638,0.9798291325569153,0.5373691916465759,0.4069252014160156,0.3190627694129944,0.9777178168296814,0.5461573004722595,0.5236813426017761,0.223509281873703,0.9979217648506165,0.49402058124542236,0.4341004192829132,0.10201095789670944,0.9980953335762024,0.6073043942451477,0.6842329502105713,0.18557749688625336,0.6623314023017883,0.4553757309913635,0.4963782727718353,0.02132856287062168,0.7177000641822815,0.7081232070922852,0.8828631639480591,0.11732076853513718,0.7379774451255798,0.43962952494621277,0.5875151753425598,0.00377106131054461,0.7541786432266235,0.7456372976303101,0.890293538570404,0.12169266492128372,0.7176085114479065,0.43492597341537476,0.6110790967941284,0.025978507474064827,0.7373819351196289,0.750275194644928,0.9002631306648254,0.10706956684589386,0.7188149094581604,0.43162575364112854,0.6022271513938904,0.025441475212574005,0.740312397480011,0.7468122839927673,0.8890942335128784,0.10389494150876999,0.7196490168571472,0.43644386529922485,0.6004080176353455,0.004992412868887186,0.7485799193382263,0.4730829894542694,0.5775448083877563,0.06167600676417351,0.9971362352371216,0.46148592233657837,0.5281550884246826,-0.06191793829202652,0.998131513595581,0.4507664442062378,0.6733629107475281,0.1622457504272461,0.6364808082580566,0.5140300989151001,0.5087923407554626,-0.030038243159651756,0.8571859002113342,0.40297043323516846,0.6783445477485657,0.16329975426197052,0.71883624792099,0.5113797783851624,0.6865060329437256,-0.07410942763090134,0.8592983484268188,0.39898088574409485,0.6890487670898438,0.16399918496608734,0.7477878332138062,0.5137351751327515,0.717556357383728,-0.07392743974924088,0.8596349358558655,0.3684862554073334,0.6850821375846863,0.1369921863079071,0.7446089386940002,0.5106541514396667,0.7593132853507996,-0.1081109270453453,0.8390673398971558
206,0.7411641478538513,0.28582149744033813,0.0293507631868124,0.9860942959785461,0.7641724944114685,0.26432663202285767,0.001334023429080844,0.9785694479942322,0.764289140701294,0.2588995397090912,0.0013584939297288656,0.985148012638092,0.7645877599716187,0.2529659867286682,0.0014347026590257883,0.9803864359855652,0.7680796384811401,0.26739057898521423,-0.02753775753080845,0.9816202521324158,0.7704942226409912,0.26526138186454773,-0.027400553226470947,0.9851440191268921,0.7730358839035034,0.2629585564136505,-0.02736477553844452,0.9796327352523804,0.7613846063613892,0.21247310936450958,-0.06889764964580536,0.9804008603096008,0.7713494896888733,0.2334897220134735,-0.2014460265636444,0.9827285408973694,0.7268835306167603,0.2699839174747467,0.015783999115228653,0.9806888699531555,0.7297810316085815,0.2752591073513031,-0.022449325770139694,0.9782022833824158,0.6534437537193298,0.14672476053237915,0.0008939662948250771,0.997984766960144,0.6996861100196838,0.22359983623027802,-0.2804381549358368,0.998184323310852,0.6173166632652283,0.2684686779975891,0.06269475072622299,0.605289101600647,0.6516830921173096,0.4442492723464966,-0.32043787837028503,0.7440354228019714,0.6502947211265564,0.4171779155731201,-0.005222517065703869,0.6891642212867737,0.6583050489425659,0.6285224556922913,-0.30277353525161743,0.7715402841567993,0.6404937505722046,0.4349783658981323,-0.015473587438464165,0.6792932152748108,0.6823880672454834,0.645611047744751,-0.34204941987991333,0.7545926570892334,0.6422924995422363,0.4331779181957245,-0.051311999559402466,0.681331217288971,0.6915427446365356,0.6324684619903564,-0.3287036716938019,0.7573906183242798,0.6392746567726135,0.4406680762767792,-0.02270621433854103,0.6815564036369324,0.6804317831993103,0.6296330094337463,-0.2985444664955139,0.7633369565010071,0.47025245428085327,0.3145202100276947,0.13455729186534882,0.9973240494728088,0.47837942838668823,0.44542911648750305,-0.13431444764137268,0.9982357621192932,0.25700217485427856,0.5360228419303894,0.12004873901605606,0.627630352973938,0.2605031132698059,0.588677704334259,-0.18217156827449799,0.8684045076370239,0.08476938307285309,0.6979684233665466,0.16556893289089203,0.7228087782859802,0.06332798302173615,0.7354763746261597,-0.27532511949539185,0.8713510632514954,0.0452265627682209,0.7192490696907043,0.16279372572898865,0.7585065364837646,0.029577385634183884,0.7500692009925842,-0.2771458029747009,0.8720597624778748,0.03896667808294296,0.8030155897140503,0.06504501402378082,0.7507960796356201,0.012715999968349934,0.8395703434944153,-0.36930325627326965,0.8516333103179932
207,0.5106136202812195,0.18819989264011383,0.03968966752290726,0.9805940985679626,0.501214325428009,0.1773528903722763,0.008515683934092522,0.9741306900978088,0.4980156421661377,0.17455540597438812,0.00837742816656828,0.9813918471336365,0.49455752968788147,0.17179656028747559,0.008468038402497768,0.9758826494216919,0.5103610157966614,0.1902569979429245,-0.0020007288549095392,0.9763273000717163,0.5136487483978271,0.1966490000486374,-0.0020993095822632313,0.980000376701355,0.5169478058815002,0.20306624472141266,-0.002648419700562954,0.9736751914024353,0.4924473166465759,0.18923591077327728,-0.09906661510467529,0.973427414894104,0.5216663479804993,0.22856391966342926,-0.1538524329662323,0.9762606620788574,0.510039746761322,0.2038698047399521,0.005906502716243267,0.9780189394950867,0.522704005241394,0.22327373921871185,-0.011021857149899006,0.9773919582366943,0.5161662697792053,0.29400435090065,-0.10998673737049103,0.997012734413147,0.5300605893135071,0.26080694794654846,-0.15089663863182068,0.9980236291885376,0.42739492654800415,0.3518618047237396,-0.05426628887653351,0.5800750255584717,0.4328087866306305,0.25464344024658203,-0.10341716557741165,0.7547524571418762,0.39182066917419434,0.3404644727706909,-0.08380325138568878,0.7006884217262268,0.3896532356739044,0.23947255313396454,-0.10215254873037338,0.7909395694732666,0.3791733980178833,0.34554174542427063,-0.11229927837848663,0.6941080689430237,0.3639327883720398,0.17548580467700958,-0.1385197639465332,0.7746666669845581,0.38100603222846985,0.3502662479877472,-0.13297154009342194,0.6973325610160828,0.37017080187797546,0.16929535567760468,-0.1426207721233368,0.7771727442741394,0.39779800176620483,0.34474894404411316,-0.09371425956487656,0.6940673589706421,0.35131704807281494,0.2076271027326584,-0.10792829841375351,0.7815499901771545,0.4320109784603119,0.3963809907436371,0.03790641948580742,0.9975653290748596,0.43104180693626404,0.41053685545921326,-0.03766641765832901,0.9984021186828613,0.41695427894592285,0.3348439931869507,0.374705970287323,0.6363646984100342,0.5570141077041626,0.4866805374622345,0.1234833151102066,0.8781446218490601,0.500037431716919,0.4246043860912323,0.7484912276268005,0.7337043285369873,0.5457795858383179,0.7408141493797302,0.24732306599617004,0.876349687576294,0.5125956535339355,0.46556031703948975,0.7909886240959167,0.7587294578552246,0.6267045140266418,0.8110076785087585,0.25878018140792847,0.8716562390327454,0.4937693476676941,0.40498602390289307,0.7861928939819336,0.7549638152122498,0.6212377548217773,0.775280237197876,0.21647033095359802,0.8516238927841187
208,0.3940940797328949,0.4060289263725281,-0.4897746443748474,0.9822080135345459,0.3857780694961548,0.39656636118888855,-0.542762041091919,0.9762731790542603,0.3846437931060791,0.39600199460983276,-0.5426918864250183,0.9829726219177246,0.38330569863319397,0.39471104741096497,-0.5426306128501892,0.9779070615768433,0.38957348465919495,0.40020158886909485,-0.5600996613502502,0.9782679677009583,0.39041295647621155,0.4014590382575989,-0.5602672100067139,0.9816176891326904,0.3912056088447571,0.40215280652046204,-0.5607200264930725,0.9757774472236633,0.3842836320400238,0.3375553488731384,-0.6170406937599182,0.975486159324646,0.392223984003067,0.36830905079841614,-0.6893171668052673,0.978054404258728,0.40348535776138306,0.41308456659317017,-0.4909082055091858,0.9799622297286987,0.40924084186553955,0.4164750277996063,-0.5163308382034302,0.9794113636016846,0.4601776599884033,0.4423743486404419,-0.4725343585014343,0.9967349767684937,0.4077497124671936,0.38220950961112976,-0.6378028988838196,0.9981240034103394,0.4261338412761688,0.44493523240089417,-0.4626602828502655,0.5875413417816162,0.3254355788230896,0.4249425530433655,-0.5711329579353333,0.7775591611862183,0.4270574450492859,0.520295262336731,-0.5873434543609619,0.7293756604194641,0.2586098313331604,0.5072771906852722,-0.6858018040657043,0.8116874694824219,0.4337533712387085,0.5283782482147217,-0.694084882736206,0.7233906984329224,0.2454637885093689,0.4879080057144165,-0.8171464204788208,0.7969162464141846,0.43564918637275696,0.518632173538208,-0.7380794286727905,0.7263954281806946,0.2320472151041031,0.5280443429946899,-0.8190157413482666,0.7991759181022644,0.43403545022010803,0.5194129347801208,-0.6123490929603577,0.7229411005973816,0.2469235509634018,0.5336941480636597,-0.6975306272506714,0.8030663132667542,0.4316008985042572,0.44473299384117126,0.06288521736860275,0.997657299041748,0.3921278119087219,0.4839208424091339,-0.06225677207112312,0.9985290169715881,0.4511617124080658,0.4032812714576721,0.5464085936546326,0.6192631125450134,0.5148423314094543,0.5349525213241577,0.5234377384185791,0.885033905506134,0.39508140087127686,0.4050806164741516,1.360880732536316,0.7493454813957214,0.5952789187431335,0.6336972117424011,1.1681360006332397,0.8805040121078491,0.263988733291626,0.40951940417289734,1.4417579174041748,0.771605372428894,0.6267349123954773,0.669226348400116,1.2387959957122803,0.87186199426651,0.3368885815143585,0.4075360894203186,1.4218093156814575,0.7668482065200806,0.6078946590423584,0.6468031406402588,1.1621088981628418,0.8568027019500732
209,0.8372150659561157,0.5330167412757874,-0.15152806043624878,0.9795963168144226,0.8539035320281982,0.5135281682014465,-0.1399192363023758,0.9718095660209656,0.8559380173683167,0.5121511220932007,-0.13997749984264374,0.9784635305404663,0.8583446145057678,0.5106601119041443,-0.13997411727905273,0.9739238023757935,0.8505504131317139,0.510059118270874,-0.17596541345119476,0.9758139848709106,0.8495125770568848,0.506406843662262,-0.17587339878082275,0.9791123270988464,0.8488420844078064,0.5020574331283569,-0.17589163780212402,0.9731813669204712,0.8589847087860107,0.4881335198879242,-0.055413391441106796,0.968250036239624,0.8441782593727112,0.4772626459598541,-0.21326841413974762,0.972290575504303,0.8284785747528076,0.5359691977500916,-0.11154153198003769,0.973578155040741,0.8219419121742249,0.5325314402580261,-0.15744617581367493,0.9720638394355774,0.7876290678977966,0.4747958183288574,0.011122348718345165,0.9967008233070374,0.7702338099479675,0.45928728580474854,-0.257238507270813,0.9979555010795593,0.8067288994789124,0.5379128456115723,-0.07445615530014038,0.562744140625,0.7312921285629272,0.5579517483711243,-0.36966392397880554,0.7918927669525146,0.860565721988678,0.6264904737472534,-0.3380431532859802,0.7217603921890259,0.7661690711975098,0.6577766537666321,-0.41189587116241455,0.8126078844070435,0.8911969065666199,0.6330242156982422,-0.38412705063819885,0.7214965224266052,0.8202117681503296,0.6508720517158508,-0.4516047239303589,0.7977879047393799,0.8904971480369568,0.633459210395813,-0.41010674834251404,0.7258622646331787,0.8227033019065857,0.6416465044021606,-0.4527120590209961,0.8008852005004883,0.8726046681404114,0.6321852207183838,-0.35985884070396423,0.7224912643432617,0.8096950650215149,0.6418166160583496,-0.41272661089897156,0.7999497056007385,0.5916761159896851,0.5472163558006287,0.12000706046819687,0.9976426959037781,0.574000895023346,0.5383510589599609,-0.11996843665838242,0.998290479183197,0.37061256170272827,0.627506673336029,0.0038359661120921373,0.6093458533287048,0.36191612482070923,0.6320672035217285,-0.12564241886138916,0.8878002166748047,0.13919033110141754,0.6669473052024841,0.027087198570370674,0.7394561171531677,0.1359972059726715,0.6655442714691162,-0.15536852180957794,0.884959876537323,0.09763702750205994,0.665174663066864,0.02607543207705021,0.7691578269004822,0.09891818463802338,0.6667829155921936,-0.1566200703382492,0.8768802285194397,0.10465339571237564,0.7278940081596375,-0.0640980675816536,0.7668887972831726,0.10049640387296677,0.7194801568984985,-0.2502659857273102,0.8608218431472778
210,0.5774353742599487,0.2875901162624359,-0.2982664108276367,0.9626815915107727,0.5955427289009094,0.29004764556884766,-0.2875337302684784,0.9638659358024597,0.5968630313873291,0.29388758540153503,-0.2877861261367798,0.9723383188247681,0.5987864136695862,0.29720208048820496,-0.2880294919013977,0.965904951095581,0.5733899474143982,0.27443182468414307,-0.29970696568489075,0.9663730263710022,0.5706007480621338,0.2679031193256378,-0.2996212840080261,0.9703292846679688,0.5678892731666565,0.2613410949707031,-0.30020612478256226,0.9613856673240662,0.5740037560462952,0.28870025277137756,-0.19479607045650482,0.9603555202484131,0.550611138343811,0.24328452348709106,-0.24927549064159393,0.957675576210022,0.5628879070281982,0.30869191884994507,-0.25901785492897034,0.9666493535041809,0.5432554483413696,0.29757827520370483,-0.27443742752075195,0.9606022834777832,0.5642263889312744,0.36292764544487,-0.1784987598657608,0.9921918511390686,0.47082585096359253,0.21935223042964935,-0.2854048013687134,0.9857162833213806,0.6669219732284546,0.36958134174346924,-0.3033335506916046,0.5692037343978882,0.5901484489440918,0.2765384316444397,-0.43270838260650635,0.7941212058067322,0.8167057633399963,0.2829703092575073,-0.4418458640575409,0.7276248931884766,0.8016899824142456,0.25862717628479004,-0.4830641746520996,0.8215183615684509,0.8468706011772156,0.2798231542110443,-0.4835352599620819,0.7284961342811584,0.8337928652763367,0.2666016221046448,-0.5303391814231873,0.8064209222793579,0.850547194480896,0.2745749354362488,-0.49113255739212036,0.7321357131004333,0.8312975168228149,0.25271981954574585,-0.5025743246078491,0.8090977668762207,0.8412210941314697,0.27408307790756226,-0.45277801156044006,0.7297055125236511,0.8248865008354187,0.2522290050983429,-0.47781917452812195,0.8076276183128357,0.33863720297813416,0.5575211048126221,0.0014601165894418955,0.9963600635528564,0.27095428109169006,0.4549045264720917,-0.0014182458398863673,0.997029185295105,0.3958773910999298,0.688607394695282,-0.09486495703458786,0.6437845826148987,0.16452710330486298,0.36086347699165344,-0.1856934279203415,0.8895463347434998,0.3670010566711426,0.5739777684211731,0.01866323873400688,0.7549653649330139,0.22683820128440857,0.4414311349391937,-0.027083324268460274,0.8827839493751526,0.3750549852848053,0.550618588924408,0.03517889231443405,0.7828670144081116,0.24724288284778595,0.45367082953453064,-0.005002698861062527,0.8756035566329956,0.3056478798389435,0.5739876627922058,0.029213279485702515,0.7776340246200562,0.22465354204177856,0.5433928370475769,-0.02739502675831318,0.856870174407959
211,0.998945415019989,0.3889178931713104,-0.27758216857910156,0.9658272862434387,1.0066229104995728,0.3885919451713562,-0.27570632100105286,0.9666237831115723,1.0073583126068115,0.3907935321331024,-0.27573150396347046,0.9744041562080383,1.0082190036773682,0.3922542929649353,-0.2757989466190338,0.9684915542602539,1.0018541812896729,0.38399121165275574,-0.3085349202156067,0.969041109085083,0.9990167617797852,0.3833715617656708,-0.30829980969429016,0.9726030826568604,0.9964811205863953,0.38225799798965454,-0.3083205819129944,0.9641695022583008,1.001598596572876,0.3879694938659668,-0.19631579518318176,0.963218629360199,0.9901794195175171,0.37874463200569153,-0.3467489778995514,0.9603631496429443,0.9929684400558472,0.3963160514831543,-0.2357594221830368,0.9694627523422241,0.9859920740127563,0.39094164967536926,-0.27932122349739075,0.9638137221336365,0.9387763738632202,0.3963305950164795,-0.11682973057031631,0.9929422736167908,0.8791240453720093,0.388111412525177,-0.3422618508338928,0.986990213394165,0.9036149978637695,0.49757522344589233,-6.288417353061959e-06,0.603731095790863,0.8371497392654419,0.5256656408309937,-0.3917717933654785,0.8068841099739075,0.9187195897102356,0.6808350682258606,-0.07538978010416031,0.7522010803222656,0.9013131856918335,0.66017085313797,-0.3985888659954071,0.8259217143058777,0.9455118179321289,0.7114067077636719,-0.10107140243053436,0.7515363693237305,0.9098098874092102,0.7383072972297668,-0.4436336159706116,0.8077450394630432,0.9461018443107605,0.7187634706497192,-0.13619354367256165,0.7551420331001282,0.9274490475654602,0.6741844415664673,-0.4442264437675476,0.810501217842102,0.9354251027107239,0.7155612707138062,-0.09297558665275574,0.752417802810669,0.9190467000007629,0.6608905792236328,-0.40168413519859314,0.8047537207603455,0.6581574082374573,0.5905856490135193,0.1096867099404335,0.996545672416687,0.6185848712921143,0.555646538734436,-0.11021564900875092,0.9970442652702332,0.5394505262374878,0.6801098585128784,0.4155665338039398,0.6549860835075378,0.47925686836242676,0.6977303624153137,0.1407785415649414,0.8911125063896179,0.3586091697216034,0.7984998822212219,0.7035168409347534,0.7597198486328125,0.330770343542099,0.7992027997970581,0.4559975266456604,0.8818885684013367,0.3365805447101593,0.7884168028831482,0.7337186336517334,0.7863762974739075,0.31217047572135925,0.7927216291427612,0.49353867769241333,0.8723214268684387,0.3299831748008728,0.8427591323852539,0.7081493139266968,0.7854906320571899,0.31715118885040283,0.8535236120223999,0.44353827834129333,0.855652928352356
212,0.8295702338218689,0.32275694608688354,-0.014465362764894962,0.9510784149169922,0.8402648568153381,0.2925105094909668,0.010384270921349525,0.9522111415863037,0.8392734527587891,0.28736793994903564,0.01024707406759262,0.9567028880119324,0.8383185863494873,0.2811364531517029,0.010137432254850864,0.9545454382896423,0.8392020463943481,0.28797024488449097,-0.05367807298898697,0.9617020487785339,0.8375747203826904,0.28065750002861023,-0.05362603813409805,0.9646510481834412,0.8359841108322144,0.2720158100128174,-0.053846415132284164,0.9587472081184387,0.8193382620811462,0.22839203476905823,0.13580414652824402,0.9377515912055969,0.8171290755271912,0.21575218439102173,-0.15340560674667358,0.9453991055488586,0.8095285296440125,0.30918511748313904,0.04023448005318642,0.9462860226631165,0.8078822493553162,0.3033634424209595,-0.04358554258942604,0.9419149160385132,0.7331802248954773,0.23756735026836395,0.32128164172172546,0.9897597432136536,0.7445423007011414,0.2347375899553299,-0.35361790657043457,0.9875947833061218,0.7249377965927124,0.4670771062374115,0.37804487347602844,0.5557357668876648,0.7222368717193604,0.464767187833786,-0.5447255969047546,0.8175464272499084,0.7347526550292969,0.7019670009613037,0.17168259620666504,0.6877635717391968,0.7360883355140686,0.7504404783248901,-0.52536541223526,0.8244964480400085,0.7597611546516418,0.7396172881126404,0.1680869311094284,0.6889284253120422,0.7641580104827881,0.7858470678329468,-0.5792971253395081,0.8053832054138184,0.7675164341926575,0.7491002082824707,0.10155428200960159,0.6926805377006531,0.770289421081543,0.7826803922653198,-0.5316960215568542,0.8074614405632019,0.7529209852218628,0.7388103604316711,0.13526113331317902,0.6900151371955872,0.7598332762718201,0.7716524600982666,-0.5040172934532166,0.7963347434997559,0.5197458267211914,0.4074651300907135,0.23124800622463226,0.9941589832305908,0.5179844498634338,0.4097425043582916,-0.23180174827575684,0.9952293038368225,0.3616403043270111,0.48237672448158264,0.3334888219833374,0.6284003257751465,0.3517388701438904,0.5342323780059814,-0.2043992280960083,0.8842329382896423,0.20203456282615662,0.5369604229927063,0.49171093106269836,0.7271121144294739,0.19968172907829285,0.5495765209197998,-0.07088816165924072,0.8760582208633423,0.16557535529136658,0.49062690138816833,0.5004077553749084,0.7631047964096069,0.16550830006599426,0.5071861743927002,-0.05022541061043739,0.8712758421897888,0.17709918320178986,0.6144514679908752,0.4373573958873749,0.7597388625144958,0.17471244931221008,0.6134254336357117,-0.12813742458820343,0.850514829158783
213,0.34967485070228577,0.3691983222961426,-0.5136002898216248,0.9557039737701416,0.3630359172821045,0.35852259397506714,-0.5603024959564209,0.9568701982498169,0.36598050594329834,0.36222949624061584,-0.5603154301643372,0.960893452167511,0.3687249422073364,0.3661773204803467,-0.5605735778808594,0.9589402675628662,0.3562503159046173,0.3505098223686218,-0.5378170013427734,0.9653214812278748,0.35285234451293945,0.3477182984352112,-0.537754476070404,0.9679037928581238,0.34958401322364807,0.3448795676231384,-0.5380186438560486,0.962573230266571,0.36956503987312317,0.3782615661621094,-0.6384537220001221,0.943906843662262,0.3420063257217407,0.3481331169605255,-0.5380131006240845,0.9507441520690918,0.35328319668769836,0.3953782916069031,-0.5299062728881836,0.9516242742538452,0.3419240117073059,0.3856568932533264,-0.49978235363960266,0.9476772546768188,0.3906225860118866,0.45809224247932434,-0.5070793628692627,0.9907662272453308,0.3685610890388489,0.4048025906085968,-0.4151613712310791,0.9881038069725037,0.43972110748291016,0.6419154405593872,-0.4704824984073639,0.5970814824104309,0.3709387481212616,0.45740967988967896,-0.17634670436382294,0.7393768429756165,0.4394650459289551,0.8181719779968262,-0.5705517530441284,0.7174137234687805,0.3236273527145386,0.4902556836605072,-0.012362106703221798,0.7593850493431091,0.43825972080230713,0.8819750547409058,-0.5919980406761169,0.7175925970077515,0.29299619793891907,0.5032172799110413,0.0024893353693187237,0.7559106349945068,0.4452442526817322,0.8727624416351318,-0.6367767453193665,0.720700204372406,0.31115028262138367,0.5061988234519958,-0.016794215887784958,0.7562113404273987,0.43895983695983887,0.8471745848655701,-0.5870020389556885,0.7180078625679016,0.32321691513061523,0.5111631751060486,-0.013830969110131264,0.7459459900856018,0.40732356905937195,0.41718968749046326,-0.0144580639898777,0.9946982264518738,0.4009977877140045,0.4465114176273346,0.014019411988556385,0.9955719709396362,0.4184812009334564,0.44564205408096313,0.01211276650428772,0.6640205979347229,0.5687429904937744,0.46508318185806274,0.13225889205932617,0.8811254501342773,0.46542418003082275,0.6261729001998901,0.10521764308214188,0.7505959868431091,0.7189140319824219,0.5179979801177979,0.1788008064031601,0.8791573643684387,0.4761485457420349,0.6539866328239441,0.11765599995851517,0.7826815247535706,0.7539716958999634,0.5302905440330505,0.1789761185646057,0.8780412077903748,0.44703856110572815,0.7306385636329651,0.1259968876838684,0.7749534845352173,0.7226234078407288,0.5953941941261292,0.14433914422988892,0.8450212478637695
